,Entity,Code,Date,test,confirmed,deaths,recovered,infectious_rate,removed_rate,susceptible_rate,infectious_rate_change,removed_rate_change,susceptible_rate_change
367,France,FRA,2020-05-10,831174.0,177094.0,26383.0,56327.0,0.21306489375269197,0.09950984992312079,0.6874252563241873,0.0017648855652725448,0.003019609269836687,0.0
368,France,FRA,2020-05-11,831174.0,177547.0,26646.0,56835.0,0.21360990598839713,0.10043745352958586,0.685952640482017,0.0025579635673709245,0.009321726514327056,0.0
369,France,FRA,2020-05-12,831174.0,178349.0,26994.0,57898.0,0.21457480623792372,0.10213505234764321,0.683290141414433,0.004517113778323534,0.016902049568165323,0.0
370,France,FRA,2020-05-13,831174.0,178184.0,27077.0,58786.0,0.21437629184743506,0.10330327945773088,0.6823204286948341,-0.0009251523697918485,0.011438062479385724,0.0
371,France,FRA,2020-05-14,831174.0,178994.0,27428.0,59719.0,0.21535081703710654,0.10484808235098787,0.6798011006119056,0.004545862703722037,0.014954054715069276,0.0
372,France,FRA,2020-05-15,831174.0,179630.0,27532.0,60562.0,0.2161159997786264,0.10598743464064082,0.6778965655807327,0.003553191727097005,0.010866696501314,0.0
373,France,FRA,2020-05-16,831174.0,179630.0,27532.0,60562.0,0.2161159997786264,0.10598743464064082,0.6778965655807327,0.0,0.0,0.0
374,France,FRA,2020-05-17,831174.0,179693.0,28111.0,61327.0,0.2161917961822675,0.1076044245849846,0.6762037792327479,0.000350720926348691,0.015256430630916862,0.0
375,France,FRA,2020-05-18,831174.0,180051.0,28242.0,61843.0,0.21662251225375193,0.10838284161920368,0.6749946461270444,0.0019922868447852515,0.007234061584561413,0.0
376,France,FRA,2020-05-19,831174.0,180933.0,28025.0,62678.0,0.21768366190472754,0.10912636824539747,0.673189969849875,0.004898612059916374,0.006860187600599366,0.0
377,France,FRA,2020-05-20,831174.0,181700.0,28135.0,63472.0,0.21860645304112014,0.11021398648177157,0.6711795604771083,0.004239138244543472,0.009966594269208429,0.0
378,France,FRA,2020-05-21,831174.0,181951.0,28218.0,63976.0,0.2189084355381665,0.11092021646490385,0.6701713479969297,0.0013813979086405581,0.0064078072636371,0.0
379,France,FRA,2020-05-22,831174.0,182354.0,28292.0,64327.0,0.219393291897966,0.11143154141010185,0.6691751666919321,0.0022148820286780335,0.004609844458424606,0.0
380,France,FRA,2020-05-23,831174.0,182694.0,28335.0,64665.0,0.21980235185412442,0.11188992918450288,0.6683077189613726,0.0018645053028725211,0.004113626793638581,0.0
381,France,FRA,2020-05-24,831174.0,182709.0,28370.0,64735.0,0.2198203986168961,0.11201625652390475,0.6681633448591991,8.210450261092461e-05,0.0011290322580645995,0.0
382,France,FRA,2020-05-25,831174.0,183067.0,28460.0,65317.0,0.22025111468838054,0.11282475149607664,0.6669241338155428,0.0019593999200915313,0.0072176574834863505,0.0
383,France,FRA,2020-05-26,831174.0,182847.0,28533.0,65997.0,0.21998642883439568,0.11373069898721568,0.6662828721783887,-0.0012017458089116362,0.008029687450014311,0.0
384,France,FRA,2020-05-27,831174.0,183038.0,28599.0,66702.0,0.22021622428035525,0.11465830259368075,0.6651254731259639,0.001044589192056744,0.008156140907648268,0.0
385,France,FRA,2020-05-28,831174.0,186364.0,28665.0,67309.0,0.22421779314559886,0.11546800068337075,0.6603142061710303,0.01817109015614249,0.007061835657548254,0.0
386,France,FRA,2020-05-29,831174.0,186923.0,28717.0,67921.0,0.22489033583822401,0.11626687071539774,0.6588427934463783,0.0029995063424266277,0.006918540438035192,0.0
424,Iceland,ISL,2020-02-28,36.0,1.0,0.0,0.0,0.027777777777777776,0.0,0.9722222222222222,0.0,0.0,0.0
425,Iceland,ISL,2020-02-29,68.0,1.0,0.0,0.0,0.014705882352941176,0.0,0.9852941176470589,-0.47058823529411764,0.0,0.0
426,Iceland,ISL,2020-03-01,90.0,3.0,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667,1.2666666666666666,0.0,0.0
427,Iceland,ISL,2020-03-02,138.0,6.0,0.0,0.0,0.043478260869565216,0.0,0.9565217391304348,0.30434782608695654,0.0,0.0
428,Iceland,ISL,2020-03-03,183.0,11.0,0.0,0.0,0.060109289617486336,0.0,0.9398907103825137,0.3825136612021858,0.0,0.0
429,Iceland,ISL,2020-03-04,264.0,26.0,0.0,0.0,0.09848484848484848,0.0,0.9015151515151515,0.6384297520661157,0.0,0.0
430,Iceland,ISL,2020-03-05,326.0,34.0,0.0,0.0,0.10429447852760736,0.0,0.8957055214723927,0.05899008966493624,0.0,0.0
431,Iceland,ISL,2020-03-06,383.0,43.0,0.0,0.0,0.1122715404699739,0.0,0.8877284595300261,0.07648594685916144,0.0,0.0
432,Iceland,ISL,2020-03-07,441.0,50.0,0.0,0.0,0.11337868480725624,0.0,0.8866213151927438,0.009861308864631102,0.0,0.0
433,Iceland,ISL,2020-03-08,478.0,50.0,0.0,0.0,0.10460251046025104,0.0,0.895397489539749,-0.07740585774058584,0.0,0.0
434,Iceland,ISL,2020-03-09,576.0,58.0,0.0,0.0,0.10069444444444445,0.0,0.8993055555555556,-0.03736111111111107,0.0,0.0
435,Iceland,ISL,2020-03-10,745.0,69.0,0.0,1.0,0.09261744966442953,0.0013422818791946308,0.9060402684563759,-0.08021291367738947,0.0,0.0
436,Iceland,ISL,2020-03-11,894.0,85.0,0.0,1.0,0.09507829977628636,0.0011185682326621924,0.9038031319910514,0.026570048309178862,-0.16666666666666663,0.0
437,Iceland,ISL,2020-03-12,1147.0,103.0,0.0,1.0,0.08979947689625109,0.0008718395815170009,0.909328683522232,-0.05552079593825332,-0.22057541412380122,0.0
438,Iceland,ISL,2020-03-13,1504.0,134.0,0.0,1.0,0.08909574468085106,0.0006648936170212766,0.9102393617021276,-0.007836707291881906,-0.2373670212765958,0.0
439,Iceland,ISL,2020-03-14,1827.0,156.0,0.0,1.0,0.08538587848932677,0.0005473453749315818,0.9140667761357416,-0.041639095164571094,-0.1767925561029009,0.0
440,Iceland,ISL,2020-03-15,2902.0,171.0,5.0,8.0,0.05892487939352171,0.004479669193659545,0.9365954514128187,-0.3098990086412554,7.1843556168159886,0.0
441,Iceland,ISL,2020-03-16,4609.0,180.0,0.0,0.0,0.03905402473421567,0.0,0.9609459752657843,-0.3372235100661177,-1.0,0.0
442,Iceland,ISL,2020-03-17,6009.0,220.0,1.0,0.0,0.036611749043102014,0.00016641704110500916,0.963221833915793,-0.06253582589079343,0.0,0.0
443,Iceland,ISL,2020-03-18,7837.0,250.0,1.0,5.0,0.03189996172004594,0.0007655990812811025,0.9673344391986729,-0.12869604556474534,3.6004848794181443,0.0
444,Iceland,ISL,2020-03-19,9148.0,330.0,1.0,5.0,0.036073458679492784,0.0006558810668998689,0.9632706602536073,0.1308307826847397,-0.14331001311762126,0.0
445,Iceland,ISL,2020-03-20,9727.0,409.0,0.0,5.0,0.04204790788526781,0.0005140331037318803,0.9574380590110003,0.16561897374069678,-0.21627086117679328,0.0
446,Iceland,ISL,2020-03-21,10077.0,473.0,1.0,22.0,0.04693857298799246,0.002282425324997519,0.95077900168701,0.11631173460685229,3.440230227250174,0.0
447,Iceland,ISL,2020-03-22,10260.0,568.0,1.0,36.0,0.055360623781676416,0.0036062378167641324,0.9410331384015594,0.17942707367431976,0.5800025425883548,0.0
448,Iceland,ISL,2020-03-23,10719.0,588.0,1.0,36.0,0.05485586342009516,0.0034518145349379608,0.9416923220449669,-0.009117678362365655,-0.04282115869017622,0.0
449,Iceland,ISL,2020-03-24,11686.0,648.0,2.0,51.0,0.05545096696902276,0.004535341434194763,0.9400136915967825,0.010848494797542463,0.3139006711657746,0.0
450,Iceland,ISL,2020-03-25,12574.0,737.0,2.0,56.0,0.058613010975027836,0.0046126928582789885,0.9367742961666932,0.05702414545397416,0.017055259280155832,0.0
451,Iceland,ISL,2020-03-26,13572.0,802.0,2.0,82.0,0.05909224874742116,0.00618921308576481,0.934718538166814,0.00817630359575805,0.3417787127656331,0.0
452,Iceland,ISL,2020-03-27,14594.0,890.0,2.0,97.0,0.060983966013430174,0.006783609702617514,0.9322324242839524,0.032012951040242266,0.09603751052291543,0.0
453,Iceland,ISL,2020-03-28,15443.0,963.0,2.0,114.0,0.06235835006151654,0.007511493880722657,0.9301301560577608,0.02253680988513751,0.1073004211643076,0.0
454,Iceland,ISL,2020-03-29,16443.0,1020.0,2.0,135.0,0.062032475825579275,0.00833181292951408,0.9296357112449066,-0.005225831594578567,0.10920850922832703,0.0
455,Iceland,ISL,2020-03-30,17863.0,1086.0,2.0,157.0,0.0607960588926832,0.008901080445613838,0.930302860661703,-0.01993176826236298,0.0683245676440023,0.0
456,Iceland,ISL,2020-03-31,19475.0,1135.0,2.0,198.0,0.0582798459563543,0.010269576379974325,0.9314505776636713,-0.04138776397941357,0.15374492374516602,0.0
457,Iceland,ISL,2020-04-01,20889.0,1220.0,2.0,225.0,0.05840394465986883,0.010866963473598544,0.9307290918665326,0.002129358811405746,0.05817056824165823,0.0
458,Iceland,ISL,2020-04-02,22154.0,1319.0,4.0,284.0,0.05953778098763203,0.012999909722849147,0.9274623092895188,0.019413694303807683,0.19627803612597283,0.0
459,Iceland,ISL,2020-04-03,23599.0,1364.0,4.0,309.0,0.05779905928217297,0.01326327386753676,0.9289376668502902,-0.029203669949006805,0.02025892104656024,0.0
460,Iceland,ISL,2020-04-04,25353.0,1417.0,4.0,396.0,0.05589082159902181,0.015777225574882658,0.9283319528260955,-0.033015030120736255,0.18954232058037013,0.0
461,Iceland,ISL,2020-04-05,27839.0,1486.0,4.0,428.0,0.05337835410754697,0.015517798771507597,0.9311038471209454,-0.04495313218868158,-0.016443119364919823,0.0
462,Iceland,ISL,2020-04-06,28951.0,1562.0,6.0,460.0,0.05395323132188871,0.016096162481434147,0.9299506061966771,0.010769856507442555,0.037270989168160185,0.0
463,Iceland,ISL,2020-04-07,30906.0,1586.0,6.0,559.0,0.05131689639552191,0.01828123988869475,0.9304018637157834,-0.04886333703792911,0.13575145068154892,0.0
464,Iceland,ISL,2020-04-08,32582.0,1616.0,6.0,633.0,0.04959793751150942,0.019612055736296114,0.9307900067521945,-0.033496937748606515,0.07279680457693405,0.0
465,Iceland,ISL,2020-04-09,34084.0,1648.0,6.0,688.0,0.048351132496185896,0.020361459922544303,0.9312874075812698,-0.02513824319880631,0.03821140406312762,0.0
466,Iceland,ISL,2020-04-10,34594.0,1675.0,7.0,751.0,0.0484188009481413,0.021911314100711107,0.9296698849511476,0.0013995215512427883,0.07611704583377144,0.0
467,Iceland,ISL,2020-04-11,35212.0,1689.0,8.0,841.0,0.04796660229467227,0.024111098489151425,0.9279222992161763,-0.009339319533198553,0.10039490914736726,0.0
468,Iceland,ISL,2020-04-12,35447.0,1701.0,8.0,889.0,0.047987135723756597,0.02530538550512032,0.9267074787711231,0.0004280776228047234,0.04953266714522586,0.0
469,Iceland,ISL,2020-04-13,36298.0,1711.0,8.0,933.0,0.047137583337924956,0.02592429334949584,0.9269381233125792,-0.017703752745781398,0.024457554469987874,0.0
470,Iceland,ISL,2020-04-14,37345.0,1720.0,8.0,989.0,0.046057035747757394,0.026697014325880307,0.9272459499263623,-0.022923270852076016,0.02980682890627362,0.0
471,Iceland,ISL,2020-04-15,38163.0,1727.0,8.0,1077.0,0.0452532557712968,0.02843067892985352,0.9263160652988497,-0.01745183908193071,0.06493852019596758,0.0
472,Iceland,ISL,2020-04-16,39495.0,1739.0,8.0,1144.0,0.044030889986074184,0.029168249145461452,0.9268008608684644,-0.027011665003735308,0.025942757731101773,0.0
473,Iceland,ISL,2020-04-17,41050.0,1754.0,9.0,1224.0,0.04272838002436054,0.030036540803897685,0.9272350791717417,-0.02958173141913767,0.02976838459196096,0.0
474,Iceland,ISL,2020-04-18,42721.0,1760.0,9.0,1291.0,0.041197537510826054,0.030429999297769246,0.9283724631914048,-0.03582730055905958,0.013099327796778137,0.0
475,Iceland,ISL,2020-04-19,43102.0,1771.0,9.0,1291.0,0.04108858057630736,0.030161013410050577,0.928750406013642,-0.0026447438633937503,-0.008839497007099406,0.0
476,Iceland,ISL,2020-04-20,43790.0,1773.0,10.0,1362.0,0.04048869604932633,0.03133135419045444,0.9281799497602192,-0.014599787059252578,0.038803098705359584,0.0
477,Iceland,ISL,2020-04-21,44427.0,1778.0,10.0,1417.0,0.040020708127940216,0.03212010714205325,0.9278591847300065,-0.011558483405244235,0.025174556669469217,0.0
478,Iceland,ISL,2020-04-22,45052.0,1785.0,10.0,1462.0,0.03962088253573648,0.03267335523395188,0.9277057622303116,-0.009990467708006379,0.017224353874408127,0.0
479,Iceland,ISL,2020-04-23,45245.0,1789.0,10.0,1509.0,0.039540280693999334,0.033572770471875346,0.9268869488341254,-0.0020343272683147617,0.027527483219380366,0.0
480,Iceland,ISL,2020-04-24,45930.0,1789.0,10.0,1542.0,0.03895057696494666,0.03379055083823209,0.9272588721968212,-0.014913999564554636,0.006486815454780137,0.0
481,Iceland,ISL,2020-04-25,46311.0,1790.0,10.0,1570.0,0.038651724212390146,0.034117164388590186,0.9272311113990197,-0.007672614267702937,0.009665824979347537,0.0
482,Iceland,ISL,2020-04-26,46336.0,1792.0,10.0,1608.0,0.03867403314917127,0.03491885359116022,0.9264071132596685,0.0005771783079724369,0.023498119405203077,0.0
483,Iceland,ISL,2020-04-27,47024.0,1792.0,10.0,1624.0,0.03810820006805036,0.03474821367812181,0.9271435862538279,-0.014630826811840691,-0.004886755877965165,0.0
484,Iceland,ISL,2020-04-28,47532.0,1795.0,10.0,1636.0,0.03776403265168728,0.03462930236472271,0.92760666498359,-0.009031321756170385,-0.0034220842113091843,0.0
485,Iceland,ISL,2020-04-29,48372.0,1797.0,10.0,1656.0,0.037149590672289755,0.03444141238733151,0.9284089969403787,-0.01627056053745035,-0.0054257511575689366,0.0
486,Iceland,ISL,2020-04-30,49094.0,1797.0,10.0,1670.0,0.03660325090642441,0.03422006762537173,0.9291766814682039,-0.014706481443760966,-0.006426703976901815,0.0
487,Iceland,ISL,2020-05-01,49961.0,1798.0,10.0,1689.0,0.03598807069514221,0.03400652508956986,0.9300054042152879,-0.016806709678735876,-0.006240272174200645,0.0
488,Iceland,ISL,2020-05-02,50365.0,1798.0,10.0,1706.0,0.03569939442072868,0.034071279658493,0.9302293259207783,-0.008021443462722044,0.001904180705102343,0.0
489,Iceland,ISL,2020-05-03,50436.0,1799.0,10.0,1717.0,0.035668966611150765,0.03424141486239987,0.9300896185264493,-0.0008523340541667368,0.004993507893222393,0.0
490,Iceland,ISL,2020-05-04,51304.0,1799.0,10.0,1723.0,0.03506549196943708,0.033779042569780135,0.9311554654607828,-0.016918758771245823,-0.013503305703861601,0.0
491,Iceland,ISL,2020-05-05,51622.0,1799.0,10.0,1733.0,0.03484948277866026,0.03376467397621169,0.9313858432451281,-0.006160164271047264,-0.0004253700660331594,0.0
492,Iceland,ISL,2020-05-06,52242.0,1799.0,10.0,1750.0,0.03443589449102255,0.03368936870717048,0.931874736801807,-0.011867845794571452,-0.0022302975320971363,0.0
493,Iceland,ISL,2020-05-07,52704.0,1801.0,10.0,1755.0,0.034171979356405584,0.033488919247115966,0.9323391013964785,-0.007663954676297657,-0.005949932211459008,0.0
494,Iceland,ISL,2020-05-08,53219.0,1801.0,10.0,1765.0,0.03384129728104624,0.03335274995772187,0.9328059527612319,-0.00967699505815589,-0.004066099846020688,0.0
495,Iceland,ISL,2020-05-09,54154.0,1801.0,10.0,1773.0,0.0332570077925915,0.0329246223732319,0.9338183698341767,-0.01726557595006828,-0.012836350376885464,0.0
496,Iceland,ISL,2020-05-10,54172.0,1801.0,10.0,1773.0,0.033245957321125306,0.032913682345122944,0.9338403603337517,-0.00033227497600230027,-0.0003322749760024113,0.0
497,Iceland,ISL,2020-05-11,54750.0,1801.0,10.0,1773.0,0.03289497716894977,0.0325662100456621,0.9345388127853882,-0.010557077625570899,-0.010557077625570899,0.0
498,Iceland,ISL,2020-05-12,55034.0,1801.0,10.0,1776.0,0.03272522440673038,0.03245266562488643,0.9348221099683832,-0.005160446269578789,-0.0034865715297069944,0.0
499,Iceland,ISL,2020-05-13,55585.0,1802.0,10.0,1780.0,0.032418818026445986,0.032202932445803724,0.9353782495277503,-0.009363003182993546,-0.007695305586583268,0.0
500,Iceland,ISL,2020-05-14,56178.0,1802.0,10.0,1780.0,0.03207661362099042,0.031863006871017126,0.9360603795079925,-0.010555733561180669,-0.010555733561180447,0.0
501,Iceland,ISL,2020-05-15,56701.0,1802.0,10.0,1782.0,0.03178074460767888,0.03160438087511684,0.9366148745172043,-0.00922382321299442,-0.008116810724964396,0.0
502,Iceland,ISL,2020-05-16,56834.0,1802.0,10.0,1786.0,0.031706372945771895,0.031600802336629485,0.9366928247175986,-0.002340148502656958,-0.00011322919127876307,0.0
503,Iceland,ISL,2020-05-17,56841.0,1802.0,10.0,1786.0,0.03170246828873524,0.031596910680670644,0.9367006210305941,-0.0001231505427420343,-0.00012315054274214532,0.0
504,Iceland,ISL,2020-05-18,57146.0,1802.0,10.0,1786.0,0.03153326567038813,0.03142827144507052,0.9370384628845414,-0.005337206453644883,-0.005337206453644994,0.0
505,Iceland,ISL,2020-05-19,57587.0,1802.0,10.0,1789.0,0.03129178460416413,0.0312396895132582,0.9374685258825777,-0.007657978363172391,-0.006000391467342436,0.0
506,Iceland,ISL,2020-05-20,58184.0,1803.0,10.0,1789.0,0.030987900453732984,0.03091915303176131,0.9380929465145057,-0.009711307752984788,-0.01026055272927262,0.0
507,Iceland,ISL,2020-05-21,58254.0,1803.0,10.0,1790.0,0.030950664332063033,0.03089916572252549,0.9381501699454114,-0.0012016342225427135,-0.0006464377990977876,0.0
508,Iceland,ISL,2020-05-22,58745.0,1803.0,10.0,1791.0,0.03069197378500298,0.030657928334326325,0.9386500978806707,-0.008358158141118288,-0.007807246006752311,0.0
509,Iceland,ISL,2020-05-23,58803.0,1804.0,10.0,1791.0,0.030678706868697177,0.030627689063483156,0.9386936040678197,-0.0004322601211228516,-0.0009863442341376816,0.0
510,Iceland,ISL,2020-05-24,58815.0,1804.0,10.0,1791.0,0.03067244750488821,0.03062144010881578,0.938706112386296,-0.0002040295842897777,-0.00020402958428966667,0.0
511,Iceland,ISL,2020-05-25,59046.0,1804.0,10.0,1791.0,0.03055245063171087,0.030501642786979644,0.9389459065813095,-0.003912204044304479,-0.003912204044304479,0.0
512,Iceland,ISL,2020-05-26,59572.0,1804.0,10.0,1792.0,0.030282683139730076,0.030249110320284697,0.9394682065399852,-0.008829651514134063,-0.00827930706744573,0.0
513,Iceland,ISL,2020-05-27,59572.0,1805.0,10.0,1792.0,0.030299469549452764,0.030249110320284697,0.9394514201302625,0.0005543237250553723,0.0,0.0
514,Iceland,ISL,2020-05-28,59572.0,1805.0,10.0,1792.0,0.030299469549452764,0.030249110320284697,0.9394514201302625,0.0,0.0,0.0
515,Iceland,ISL,2020-05-29,59572.0,1805.0,10.0,1794.0,0.030299469549452764,0.030282683139730076,0.9394178473108171,0.0,0.0011098779134295356,0.0
525,Italy,ITA,2020-01-31,172.96,2.0,0.0,0.0,0.01156336725254394,0.0,0.9884366327474561,0.0,0.0,0.0
526,Italy,ITA,2020-02-01,345.92,2.0,0.0,0.0,0.00578168362627197,0.0,0.994218316373728,-0.5,0.0,0.0
527,Italy,ITA,2020-02-02,518.88,2.0,0.0,0.0,0.0038544557508479803,0.0,0.996145544249152,-0.33333333333333326,0.0,0.0
528,Italy,ITA,2020-02-03,691.84,2.0,0.0,0.0,0.002890841813135985,0.0,0.997109158186864,-0.25,0.0,0.0
529,Italy,ITA,2020-02-04,864.8000000000001,2.0,0.0,0.0,0.002312673450508788,0.0,0.9976873265494912,-0.19999999999999996,0.0,0.0
530,Italy,ITA,2020-02-05,1037.76,2.0,0.0,0.0,0.0019272278754239901,0.0,0.998072772124576,-0.16666666666666663,0.0,0.0
531,Italy,ITA,2020-02-06,1210.72,2.0,0.0,0.0,0.0016519096075062773,0.0,0.9983480903924937,-0.1428571428571428,0.0,0.0
532,Italy,ITA,2020-02-07,1383.68,3.0,0.0,0.0,0.0021681313598519887,0.0,0.9978318686401481,0.3124999999999998,0.0,0.0
533,Italy,ITA,2020-02-08,1556.64,3.0,0.0,0.0,0.00192722787542399,0.0,0.998072772124576,-0.11111111111111116,0.0,0.0
534,Italy,ITA,2020-02-09,1729.6000000000001,3.0,0.0,0.0,0.001734505087881591,0.0,0.9982654949121184,-0.09999999999999998,0.0,0.0
535,Italy,ITA,2020-02-10,1902.5600000000002,3.0,0.0,0.0,0.0015768228071650827,0.0,0.9984231771928349,-0.09090909090909094,0.0,0.0
536,Italy,ITA,2020-02-11,2075.52,3.0,0.0,0.0,0.0014454209065679925,0.0,0.998554579093432,-0.08333333333333326,0.0,0.0
537,Italy,ITA,2020-02-12,2248.48,3.0,0.0,0.0,0.0013342346829858392,0.0,0.9986657653170141,-0.07692307692307698,0.0,0.0
538,Italy,ITA,2020-02-13,2421.44,3.0,0.0,0.0,0.001238932205629708,0.0,0.9987610677943702,-0.07142857142857129,0.0,0.0
539,Italy,ITA,2020-02-14,2594.4,3.0,0.0,0.0,0.001156336725254394,0.0,0.9988436632747456,-0.06666666666666676,0.0,0.0
540,Italy,ITA,2020-02-15,2767.36,3.0,0.0,0.0,0.0010840656799259944,0.0,0.998915934320074,-0.06250000000000011,0.0,0.0
541,Italy,ITA,2020-02-16,2940.32,3.0,0.0,0.0,0.0010202971105185829,0.0,0.9989797028894815,-0.05882352941176472,0.0,0.0
542,Italy,ITA,2020-02-17,3113.28,3.0,0.0,0.0,0.000963613937711995,0.0,0.999036386062288,-0.05555555555555558,0.0,0.0
543,Italy,ITA,2020-02-18,3286.2400000000002,3.0,0.0,0.0,0.0009128974146745216,0.0,0.9990871025853255,-0.05263157894736836,0.0,0.0
544,Italy,ITA,2020-02-19,3459.2000000000003,3.0,0.0,0.0,0.0008672525439407955,0.0,0.9991327474560592,-0.050000000000000044,0.0,0.0
545,Italy,ITA,2020-02-20,3632.1600000000003,3.0,0.0,0.0,0.0008259548037531385,0.0,0.9991740451962469,-0.04761904761904767,0.0,0.0
546,Italy,ITA,2020-02-21,3805.1200000000003,20.0,1.0,0.0,0.005256076023883609,0.00026280380119418043,0.9944811201749222,5.363636363636363,0.0,0.0
547,Italy,ITA,2020-02-22,3978.0800000000004,62.0,2.0,1.0,0.015585408036037484,0.0007541326469050395,0.9836604593170575,1.965217391304348,1.8695652173913047,0.0
548,Italy,ITA,2020-02-23,4151.04,155.0,3.0,2.0,0.03734004008633981,0.0012045174221399938,0.9614554424915202,1.3958333333333335,0.5972222222222223,0.0
549,Italy,ITA,2020-02-24,4324.0,229.0,7.0,1.0,0.05296022201665125,0.0018501387604070306,0.9451896392229417,0.41832258064516137,0.5360000000000003,0.0
550,Italy,ITA,2020-02-25,8623.0,322.0,10.0,1.0,0.03734199234605126,0.0012756581236228691,0.9613823495303259,-0.2949049130815474,-0.3105067841818393,0.0
551,Italy,ITA,2020-02-26,9587.0,453.0,12.0,3.0,0.047251486387816836,0.0015646187545634714,0.9511838948576197,0.26537132646628736,0.22651886550916478,0.0
552,Italy,ITA,2020-02-27,12014.0,655.0,17.0,45.0,0.05451972698518395,0.005160645913101382,0.9403196271017147,0.1538203589557583,2.29834082459353,0.0
553,Italy,ITA,2020-02-28,15695.0,888.0,21.0,46.0,0.05657852819369226,0.0042688754380375915,0.9391525963682702,0.03776250033437978,-0.17280210463574808,0.0
554,Italy,ITA,2020-02-29,18661.0,1128.0,29.0,46.0,0.06044692138684958,0.0040190772198703175,0.9355340013932801,0.0683721071695993,-0.05851616468858756,0.0
555,Italy,ITA,2020-03-01,21127.0,1694.0,34.0,83.0,0.08018175794007668,0.005537937236711317,0.914280304823212,0.32648207882958413,0.3779126236569319,0.0
556,Italy,ITA,2020-03-02,23345.0,2036.0,52.0,149.0,0.0872135360890983,0.008609980723923752,0.904176483186978,0.08769797931191259,0.5547270320883515,0.0
557,Italy,ITA,2020-03-03,25856.0,2502.0,79.0,160.0,0.09676670792079207,0.009243502475247524,0.8939897896039604,0.10953771925878741,0.07357992678932068,0.0
558,Italy,ITA,2020-03-04,29837.0,3089.0,107.0,276.0,0.10352917518517277,0.01283641116734256,0.8836344136474846,0.06988423404789246,0.38869559473978765,0.0
559,Italy,ITA,2020-03-05,32362.0,3858.0,148.0,414.0,0.11921389283727829,0.01736604659786169,0.86342006056486,0.15150045988535843,0.3528739747791103,0.0
560,Italy,ITA,2020-03-06,36359.0,4636.0,197.0,523.0,0.1275062570477736,0.019802524821914795,0.8526912181303116,0.06955870673407194,0.14030126029680878,0.0
561,Italy,ITA,2020-03-07,42062.0,5883.0,233.0,589.0,0.139864961247682,0.019542580000950976,0.840592458751367,0.09692625668776289,-0.013126852424199309,0.0
562,Italy,ITA,2020-03-08,49937.0,7375.0,366.0,622.0,0.1476860844664277,0.019784929010553298,0.832528986523019,0.0559191033192048,0.012401075476755397,0.0
563,Italy,ITA,2020-03-09,53826.0,9172.0,463.0,724.0,0.17040092148775685,0.022052539664845987,0.8075465388473971,0.1538048564520833,0.1146130295985972,0.0
564,Italy,ITA,2020-03-10,60761.0,10149.0,631.0,724.0,0.16703148401112555,0.022300488800381824,0.8106680271884926,-0.01977358718023947,0.011243563748400964,0.0
565,Italy,ITA,2020-03-11,73154.0,12462.0,827.0,1045.0,0.17035295404215764,0.025589851546053533,0.8040571944117888,0.019885293187066777,0.1475018227230691,0.0
566,Italy,ITA,2020-03-12,86011.0,15113.0,1016.0,1045.0,0.1757100835939589,0.023962051365523016,0.8003278650405181,0.031447236016086455,-0.06361116154194946,0.0
567,Italy,ITA,2020-03-13,97488.0,17660.0,1266.0,1439.0,0.18115050057442966,0.02774700475956015,0.7911024946660101,0.030962463105093097,0.15795615059414247,0.0
568,Italy,ITA,2020-03-14,109170.0,21157.0,1441.0,1966.0,0.1937986626362554,0.031208207382980673,0.774993129980764,0.06982129236032097,0.12474148663660634,0.0
569,Italy,ITA,2020-03-15,124899.0,24747.0,1809.0,2335.0,0.19813609396392284,0.03317880847724962,0.7686850975588275,0.02238112104936696,0.06314368108639301,0.0
570,Italy,ITA,2020-03-16,137962.0,27980.0,2158.0,2749.0,0.20280946927414795,0.03556776503674925,0.7616227656891028,0.02358669345261255,0.07200248197995762,0.0
571,Italy,ITA,2020-03-17,148657.0,31506.0,2503.0,2941.0,0.2119375475086945,0.036621215280814225,0.7514412372104913,0.04500814615419979,0.02961811749983534,0.0
572,Italy,ITA,2020-03-18,165541.0,35713.0,2978.0,4025.0,0.21573507469448655,0.042303719320289236,0.7419612059852242,0.017918142539779414,0.15516972869144685,0.0
573,Italy,ITA,2020-03-19,182777.0,41035.0,3405.0,4440.0,0.22450855413974405,0.04292115528759089,0.732570290572665,0.040667839745957224,0.014595311646877551,0.0
574,Italy,ITA,2020-03-20,206886.0,47021.0,4032.0,4440.0,0.2272797579343213,0.04095008845451118,0.7317701536111675,0.012343421858448833,-0.04592296782024352,0.0
575,Italy,ITA,2020-03-21,233222.0,53578.0,4825.0,6072.0,0.22972961384432,0.04672372246186037,0.7235466636938197,0.010779032555581214,0.14099197890043014,0.0
576,Italy,ITA,2020-03-22,258402.0,59138.0,5476.0,7024.0,0.22886045773639524,0.0483742385894846,0.7227653036741202,-0.0037833873194674794,0.03532501351902151,0.0
577,Italy,ITA,2020-03-23,275468.0,63927.0,6077.0,7024.0,0.23206688254171084,0.047559063121669305,0.7203740543366198,0.014010392345753298,-0.016851437698752636,0.0
578,Italy,ITA,2020-03-24,296964.0,69176.0,6820.0,8326.0,0.2329440605595291,0.05100281515604585,0.716053124284425,0.0037798500510326516,0.07241000575571621,0.0
579,Italy,ITA,2020-03-25,324445.0,74386.0,7503.0,9362.0,0.22927152521999106,0.051981075374870934,0.718747399405138,-0.015765739339808293,0.019180514170287433,0.0
